"#","ML Number","Status","Address","City","Zip","List Price","Close Price","Concessions","Rent Concession","ADOM","CDOM","Floors in Unit/Home","Basement","Garage Spaces","Garage Dimensions","Living Area Units","Year Built","Heated Area","SqFt Total"
"1","T3472163","CAN","19336 PADDOCK VIEW DR","TAMPA","33647","$600,000","","","","28","28","Two","","3","20x40","Square Feet","2015","3,288","4,323"
"1","T3466270","CAN","7912 PAT BLVD","TAMPA","33615","$600,000","","","","63","63","One","","","","Square Feet","1970","2,352","2,676"
"1","T3459279","CAN","10228 GARDEN ALCOVE DR","TAMPA","33647","$600,000","","","","118","118","Two","","3","","Square Feet","1999","3,525","4,776"
"1","U8204264","CAN","2109 W CHERRY ST","TAMPA","33607","$600,000","","","","65","65","Two","","1","","Square Feet","2022","1,582","1,876"
"1","U8204245","CAN","2111 W CHERRY ST","TAMPA","33607","$600,000","","","","65","65","Two","","1","","Square Feet","2022","1,582","1,876"
"1","T3443362","CAN","11404 LAKE LUCAYA DR","RIVERVIEW","33579","$600,000","","","","55","55","Two","","3","","Square Feet","2016","3,404","4,215"
"1","U8170175","CAN","7307 S MASCOTTE ST","TAMPA","33616","$600,000","","","","151","151","Two","","","","Square Feet","2005","2,238","2,412"
"1","T3485566","CAN","20426 WALNUT GROVE LN","TAMPA","33647","$610,000","","","","13","13","One","","3","","Square Feet","2006","2,773","3,798"
"1","T3471234","CAN","11431 GEORGETOWN CIR","TAMPA","33635","$610,000","","","","62","104","One","","2","20x18","Square Feet","1995","2,207","2,942"
"1","T3452513","CAN","2418 OAK LANDING DR","BRANDON","33511","$615,000","","","","13","13","One","","2","","Square Feet","1989","2,688","3,878"
"1","T3397546","CAN","12252 BLUE PACIFIC DR","RIVERVIEW","33579","$615,000","","","","109","109","Two","","2","","Square Feet","2019","3,092","4,019"
"1","T3457994","CAN","11431 GEORGETOWN CIR","TAMPA","33635","$619,999","","","","42","42","One","","2","","Square Feet","1995","2,207","3,142"
"1","U8221773","CAN","7519 N COOLIDGE AVE","TAMPA","33614","$620,000","","","","18","551","Two","","2","","Square Feet","2023","2,303","3,296"
"1","T3373320","CAN","7519 N COOLIDGE AVE","TAMPA","33614","$620,000","","","","533","533","Two","","2","20X20","Square Feet","2023","2,303","3,296"
"1","T3455871","CAN","20254 RAVENS END DR","TAMPA","33647","$624,500","","","","44","44","One","","2","","Square Feet","2009","2,859","3,647"
"1","T3464308","CAN","1509 W WINDHORST RD","BRANDON","33510","$624,900","","","","63","63","Two","","","","Square Feet","1900","2,678","2,984"
"1","T3458211","CAN","8010 CYPRESS CROSSING CT","TAMPA","33647","$624,900","","","","80","80","Two","","3","","Square Feet","2013","3,096","3,096"
"1","T3472364","CAN","15838 GLENARN DR","TAMPA","33618","$625,000","","","","10","10","Two","","2","","Square Feet","1987","2,462","3,641"
"1","T3470652","CAN","4408 W SAN MIGUEL ST","TAMPA","33629","$625,000","","","","82","82","One","","","","Square Feet","1960","1,664","1,760"
"1","T3462331","CAN","13017 WILLOW GROVE DR","RIVERVIEW","33579","$625,000","","","","55","55","Two","","3","","Square Feet","2022","3,275","3,600"
"1","T3451610","CAN","9315 KNIGHTSBRIDGE CT","TAMPA","33647","$625,000","","","","42","42","Two","","2","20x20","Square Feet","1992","3,235","4,018"
"1","T3450464","CAN","10716 DALTON AVE","TAMPA","33615","$625,000","","","","32","182","Two","","2","20x20","Square Feet","1961","1,500","2,964"
"1","T3447500","CAN","3013 GRAHAM LN","TAMPA","33618","$625,000","","","","149","327","One","","2","00x00","Square Feet","1987","2,200","3,356"
"1","A4570167","CAN","12350 CREEK EDGE DR","RIVERVIEW","33579","$625,000","","","","92","92","One","","3","","Square Feet","2006","3,134","4,065"
"1","T3472627","CAN","12756 TANNENCREST DR","RIVERVIEW","33579","$627,000","","","","77","77","Two","","2","20x20","Square Feet","2022","2,937","3,430"
"1","U8213933","CAN","12906 TWIN BRIDGES DR","RIVERVIEW","33579","$627,400","","","","23","23","One","","3","","Square Feet","2022","2,563","4,000"
"1","U8216123","CAN","5813 OSCEOLA PL Unit#1/2","TAMPA","33604","$629,900","","","","49","87","One","","1","","Square Feet","1946","2,200","2,500"
"1","T3396985","CAN","4917 CARLYLE RD","TAMPA","33615","$629,900","","","","223","223","One","","","","Square Feet","1963","1,992",""
"1","T3434577","CAN","606 SPRING BLOSSOM CT","BRANDON","33511","$630,000","","","","67","67","One","","3","","Square Feet","1997","2,844","4,033"
"1","T3440424","CAN","7004 DOWLING MILL CIR","TAMPA","33625","$634,900","","","","177","177","Two","","2","","Square Feet","2013","3,181","3,864"
"1","T3460916","CAN","8116 N ORLEANS AVE","TAMPA","33604","$638,000","","","","117","117","One","","2","","Square Feet","2003","2,462","17,424"
"1","T3462739","CAN","20001 BEARS TRACK LN","TAMPA","33647","$639,947","","","","111","111","Two","","3","","Square Feet","2010","3,600","3,600"
"1","U8218155","CAN","13017 WILLOW GROVE DR","RIVERVIEW","33579","$640,000","","","","45","100","Two","","3","","Square Feet","2022","3,316","4,266"
"1","T3467329","CAN","13125 FOXTAIL FERN DR","RIVERVIEW","33579","$645,000","","","","33","33","Two","","3","","Square Feet","2021","3,419","4,305"
"1","U8220270","CAN","4405 N SUWANEE AVE","TAMPA","33603","$649,000","","","","34","34","Two","","","","Square Feet","1941","2,880","4,080"
"1","T3466750","CAN","5614 PINEY LANE DR","TAMPA","33625","$649,000","","","","11","11","One","","2","","Square Feet","1991","2,405","3,213"
"1","T3447812","CAN","3412 HANDY RD","TAMPA","33618","$649,000","","","","97","97","One","","","","Square Feet","1964","2,876","3,392"
"1","T3474396","CAN","7710 S DESOTO ST","TAMPA","33616","$649,900","","","","49","49","Two","","2","","Square Feet","2011","2,308","3,086"
"1","T3444031","CAN","8257 SWANN HOLLOW DR","TAMPA","33647","$649,900","","","","148","148","Multi/Split","","2","","Square Feet","2002","2,578","3,213"
"1","T3477177","CAN","12007 VERMILLION WAY WAY","RIVERVIEW","33569","$649,999","","","","7","12","One","","","","Square Feet","1988","2,706","2,898"
"1","T3395287","CAN","7105 N 9TH ST","TAMPA","33604","$649,999","","","","57","57","Two","","","","Square Feet","1930","1,860",""
"1","T3434264","CAN","7717 PALMBROOK DR","TAMPA","33615","$650,000","","","","210","210","Two","Other","1","","Square Feet","1977","1,931","2,300"
"1","T3418003","CAN","115 W POWHATAN AVE","TAMPA","33604","$650,000","","","","73","73","One","Crawl Space","","","Square Feet","1928","2,192","2,506"
"1","T3416915","CAN","1205 E NORTH ST","TAMPA","33604","$650,000","","","","9","9","One","","2","","Square Feet","1948","2,166","2,975"
"1","T3416908","CAN","1207 E NORTH ST","TAMPA","33604","$650,000","","","","9","9","One","","2","","Square Feet","1948","2,166","2,975"
"1","T3400550","CAN","3115 W NASSAU ST","TAMPA","33607","$650,000","","","","55","55","One","","1","","Square Feet","1960","1,452",""
"1","T3421262","CAN","211 W ELM ST","TAMPA","33604","$653,000","","","","196","196","Two","","","","Square Feet","2023","1,755","2,064"
"1","T3459155","CAN","702 W KENTUCKY AVE","TAMPA","33603","$655,000","","","","7","7","One","","1","22X22","Square Feet","1948","1,800","1,800"
"1","O6124426","CAN","20005 TAMIAMI AVE","TAMPA","33647","$655,000","","","","94","94","Two","","3","33X21","Square Feet","2005","3,599","3,599"
"1","T3427910","CAN","3003 W NASSAU ST","TAMPA","33607","$659,000","","","","240","240","One","","","","Square Feet","1958","1,990","1,990"
"1","T3474450","CAN","13346 PALMERA VISTA DR","RIVERVIEW","33579","$659,500","","","","46","46","Two","","2","","Square Feet","2018","3,328","3,942"
"1","T3466173","CAN","4102 W BROAD ST","TAMPA","33614","$659,900","","","","13","13","One","","","","Square Feet","1957","2,548","2,808"
"1","T3483596","CAN","823 TERRA VISTA ST","BRANDON","33511","$660,000","","","","11","11","One","","3","","Square Feet","2017","2,546","3,504"
"1","T3443250","CAN","108 E GENESEE ST","TAMPA","33603","$665,000","","","","58","58","Two","","","","Square Feet","2017","2,204","2,684"
"1","U8204500","CAN","5813 OSCEOLA PL Unit#1/2","TAMPA","33604","$669,000","","","","38","38","One","","1","","Square Feet","1946","2,200","2,597"
"1","T3419484","CAN","9214 RIVERVIEW DR","RIVERVIEW","33578","$669,000","","","","22","22","Two","Crawl Space","","","Square Feet","2007","3,036","4,008"
"1","T3477219","CAN","817 W FRIBLEY ST","TAMPA","33603","$670,000","","","","28","28","One","","1","","Square Feet","1952","2,132","2,248"
"1","T3467684","CAN","11201 LARK LANDING CT","RIVERVIEW","33569","$674,000","","","","21","21","Two","","3","","Square Feet","2017","3,833","4,876"
"1","U8214042","CAN","20330 NATURES CORNER DR","TAMPA","33647","$675,000","","","","20","20","Two","","3","","Square Feet","2008","3,417","4,393"
"1","T3458864","CAN","7623 CARON RD","TAMPA","33615","$675,500","","","","66","180","One","","2","","Square Feet","2022","2,383","3,300"
"1","T3474005","CAN","14124 HAMMOCK CREST WAY","RIVERVIEW","33569","$678,500","","","","35","35","Two","","2","","Square Feet","2022","3,432","4,350"
"1","T3475689","CAN","2824 CORRINE ST","TAMPA","33605","$679,900","","","","64","64","Two","","2","","Square Feet","2017","1,861","2,478"
"1","T3455638","CAN","1013 SYLVIA LN","TAMPA","33613","$689,000","","","","59","59","One","","2","19x21","Square Feet","1984","2,346","3,157"
"1","T3442050","CAN","10913 KIDRON VALLEY LN","TAMPA","33625","$695,000","","","","163","163","Two","","2","","Square Feet","2021","2,738","3,238"
"1","T3442911","CAN","7629 CARON RD","TAMPA","33615","$696,500","","","","105","264","One","","2","","Square Feet","2022","2,246","3,038"
"1","O6140717","CAN","504 E NEW ORLEANS AVE","TAMPA","33603","$699,000","","","","54","54","Two","","2","20x25","Square Feet","2023","2,000","2,650"
"1","T3446241","CAN","7516 S KISSIMMEE ST","TAMPA","33616","$699,000","","","","119","119","Two","","2","","Square Feet","2021","2,782","2,782"
"1","T3446015","CAN","701 W INDIANA AVE","TAMPA","33603","$699,900","","","","126","126","One","","","","Square Feet","1952","2,424","2,504"
"1","T3475621","CAN","2602 W NASSAU ST","TAMPA","33607","$699,990","","","","57","57","Two","","2","20x20","Square Feet","2016","1,832","2,378"
"1","T3448455","CAN","18134 REGENTS SQUARE DR","TAMPA","33647","$700,000","","","","83","83","Two","","3","30X23","Square Feet","1998","3,039","4,040"
"1","T3440462","CAN","2906 W BAY AVE","TAMPA","33611","$700,000","","","","67","67","One","","2","","Square Feet","2001","1,987","1,987"
"1","T3436524","CAN","13303 N ROME AVE","TAMPA","33612","$700,000","","","","92","92","One","","1","","Square Feet","1958","4,057","5,661"
"1","T3431398","CAN","1903 E 17TH AVE","TAMPA","33605","$700,000","","","","195","195","Two","","2","","Square Feet","2023","2,471","3,084"
"1","T3428680","CAN","1208 MAGDALENE HILL DR","TAMPA","33613","$700,000","","","","132","132","Two","","2","","Square Feet","1986","3,210","4,076"
"1","T3457501","CAN","8205 PRAISE DR","TAMPA","33625","$709,000","","","","0","0","Two","","2","20x21","Square Feet","2020","2,738","3,380"
"1","W7857339","CAN","110 WOODDALE DR","BRANDON","33511","$710,000","","","","30","30","One","","2","","Square Feet","1972","2,460","3,726"
"1","T3448370","CAN","7611 S TRASK ST","TAMPA","33616","$710,000","","","","60","60","Two","","2","","Square Feet","2012","2,511","3,249"
"1","T3235966","CAN","13531 WESTSHIRE DR","TAMPA","33618","$719,900","","","","77","77","Two","","2","22x22","Square Feet","1997","3,343","4,095"
"1","T3424610","CAN","7406 MOUNT VERNON RD","TAMPA","33625","$719,999","","","","159","159","One","","2","19X22","Square Feet","2023","2,173","2,931"
"1","A4573663","CAN","10201 CYPRESS LINKS DR","TAMPA","33647","$720,000","","","","4","4","One","","3","","Square Feet","2000","2,984","4,170"
"1","W7858351","CAN","17928 BAHAMA ISLE CIR","TAMPA","33647","$722,800","","","","74","74","Two","","2","18x20","Square Feet","2004","3,429","4,300"
"1","T3458668","CAN","4218 W BARCELONA ST","TAMPA","33629","$724,900","","","","84","84","One","","2","","Square Feet","1963","1,852","2,464"
"1","T3480563","CAN","10242 ESTUARY DR","TAMPA","33647","$725,000","","","","57","57","Two","","3","29x22","Square Feet","2003","3,318","4,482"
"1","T3480171","CAN","11609 TETRAFIN DR","RIVERVIEW","33579","$725,000","","","","4","4","Two","","3","","Square Feet","2018","3,461","3,461"
"1","T3406575","CAN","8507 PATSY ST","TAMPA","33615","$725,000","","","","175","175","One","","2","","Square Feet","2023","2,450","3,354"
"1","T3474499","CAN","2907 W TRILBY AVE","TAMPA","33611","$730,000","","","","8","8","Two","","2","20X24","Square Feet","1987","2,040","2,471"
"1","U8209620","CAN","4604 LAVER CT","TAMPA","33624","$730,000","","","","70","70","Two","","2","","Square Feet","1981","2,875","3,359"
"1","T3431649","CAN","1908 E 17TH AVE","TAMPA","33605","$730,000","","","","195","195","Two","","2","","Square Feet","2023","2,471","3,084"
"1","T3458253","CAN","515 W WINDHORST RD","BRANDON","33510","$739,000","","","","136","136","One","","2","","Square Feet","1965","2,292","2,976"
"1","T3449921","CAN","817 W FRIBLEY ST","TAMPA","33603","$742,000","","","","42","42","One","","","","Square Feet","1952","2,132","2,248"
"1","T3460477","CAN","11311 TRALEE DR","RIVERVIEW","33569","$745,000","","","","91","91","Two","","2","","Square Feet","2002","3,158","4,084"
"1","T3378325","CAN","4617 BAY CREST DR","TAMPA","33615","$749,000","","","","396","396","One","","2","","Square Feet","1968","2,076",""
"1","T3463396","CAN","7101 N 18TH ST","TAMPA","33610","$750,000","","","","75","75","Two","","","","Square Feet","1984","2,297","2,879"
"1","T3423324","CAN","13221 FAWN LILY DR","RIVERVIEW","33579","$750,000","","","","138","138","One","","3","32X22","Square Feet","2014","3,160","4,264"
"1","T3405606","CAN","14604 BOYETTE RD","RIVERVIEW","33569","$750,000","","","","359","359","One","","6","30x80","Square Feet","1963","1,312",""
"1","T3381103","CAN","716 S PACKWOOD AVE","TAMPA","33606","$750,000","","","","34","34","Two","","","","Square Feet","1916","1,534","1,566"
"1","T3412787","CAN","820 W WOODLAWN AVE","TAMPA","33603","$759,499","","","","218","218","One","","","","Square Feet","1920","2,650","3,130"
"1","T3453837","CAN","1004 E EMMA ST","TAMPA","33603","$769,900","","","","160","160","Two","","0","12X22","Square Feet","2023","2,607","3,459"
"1","T3470065","CAN","10350 BOYETTE BROOKS ST","RIVERVIEW","33569","$769,990","","","","77","77","Two","","2","","Square Feet","2023","3,422","4,299"
"1","T3458859","CAN","1918 TEEPEE DR","TAMPA","33618","$775,000","","","","86","86","One","","2","24x24","Square Feet","1984","3,829","4,440"
"1","T3483018","CAN","3611 OHIO AVE","TAMPA","33611","$789,000","","","","2","2","Two","","2","20x20","Square Feet","2013","2,194","2,364"
"1","T3453090","CAN","4904 W SAN RAFAEL ST","TAMPA","33629","$789,000","","","","36","36","Two","","2","","Square Feet","1976","1,868","2,670"
"1","T3381760","CAN","2323 W NORTH B ST","TAMPA","33609","$790,000","","","","343","343","One","","","","Square Feet","1940","1,127","1,171"
"1","T3454277","CAN","2203 W DEKLE AVE","TAMPA","33606","$795,000","","","","54","54","Two","","","","Square Feet","1928","1,598","1,646"
"1","T3449443","CAN","2125 W BEARSS AVE","TAMPA","33618","$795,000","","","","24","24","One","","2","","Square Feet","2023","3,280","4,724"
"1","U8189503","CAN","501 N MACDILL AVE","TAMPA","33609","$795,000","","","","57","57","One","","","","Square Feet","1946","1,461","1,461"
"1","T3377784","CAN","90 BISCAYNE AVE","TAMPA","33606","$795,000","","","","0","0","One","","","","Square Feet","1956","1,633","1,909"
"1","T3435284","CAN","11807 CROSS VINE DR","RIVERVIEW","33579","$798,500","","","","134","134","Two","","3","21x32","Square Feet","2014","3,277","5,468"
"1","T3446319","CAN","904 RIVER RAPIDS AVE","BRANDON","33511","$799,000","","","","122","122","One","","2","","Square Feet","1998","2,608","3,750"
"1","U8200680","CAN","21-7 AMHERST","TAMPA","33625","$799,000","","","","54","54","Two","","2","20x24","Square Feet","2024","2,084","2,687"
"1","O6109484","CAN","909 E CAYUGA ST","TAMPA","33603","$799,000","","","","107","107","Two","","","","Square Feet","1920","3,437","3,648"
"1","T3446043","CAN","13615 LIANA ROSE WAY","TAMPA","33618","$799,900","","","","82","82","One","","3","","Square Feet","2018","2,528","3,317"
"1","T3372824","CAN","7203 S SPARKMAN ST","TAMPA","33616","$799,999","","","","160","160","Two","","2","24X22","Square Feet","2022","2,956","3,742"
"1","T3466568","CAN","20209 MOSS HILL WAY","TAMPA","33647","$800,000","","","","46","46","Two","","3","","Square Feet","2006","3,336","3,336"
"1","T3355914","CAN","5002 W IDAHO ST","TAMPA","33616","$800,000","","","","75","75","Two","","2","","Square Feet","2022","3,100",""
"1","T3469076","CAN","2302 W TEXAS AVE","TAMPA","33629","$810,000","","","","6","6","One","","","","Square Feet","1949","1,040","1,328"
"1","T3484824","CAN","4113 W SAN LUIS ST","TAMPA","33629","$825,000","","","","21","21","Two","","2","","Square Feet","1992","2,089","2,851"
"1","T3387448","CAN","4425 OKLAHOMA AVE W","TAMPA","33616","$829,000","","","","190","190","Two","","2","","Square Feet","2022","2,568","3,568"
"1","T3455485","CAN","13729 MOONSTONE CANYON DR","RIVERVIEW","33579","$829,900","","","","3","3","Two","","3","29x22","Square Feet","2018","3,159","4,241"
"1","T3472277","CAN","4209 W EUCLID AVE","TAMPA","33629","$835,000","","","","58","58","One","Crawl Space","","","Square Feet","1955","2,117","2,433"
"1","O6152081","CAN","16311 HEATHROW DR","TAMPA","33647","$839,000","","","","13","13","Two","","","","Square Feet","2000","3,182","4,641"
"1","T3450212","CAN","210 S OCCIDENT ST","TAMPA","33609","$839,000","","","","66","66","One","","2","","Square Feet","1962","2,046","2,224"
"1","T3463518","CAN","405 E PARIS ST","TAMPA","33604","$839,500","","","","112","112","One","","1","18x20","Square Feet","1928","1,824","2,184"
"1","T3469215","CAN","5323 LAKE PEARL CT","TAMPA","33625","$839,900","","","","50","50","One","","2","","Square Feet","2023","2,275","3,173"
"1","T3453843","CAN","3105 W SPRUCE ST","TAMPA","33607","$840,000","","","","67","67","One","","","","Square Feet","1913","2,415","2,430"
"1","T3472304","CAN","909 E. CAYUGA ST","TAMPA","33603","$842,000","","","","47","154","Two","","","","Square Feet","1920","3,437","3,648"
"1","T3462048","CAN","4309 DEEPWATER LN","TAMPA","33615","$849,000","","","","42","42","One","","2","20x20","Square Feet","1982","2,390","3,447"
"1","L4938406","CAN","13009 SAINT FILAGREE DR","RIVERVIEW","33579","$850,000","","","","64","64","Two","","2","","Square Feet","1997","4,009","6,187"
"1","U8203837","CAN","10442 GREENDALE DR","TAMPA","33626","$850,000","","","","8","8","Multi/Split","","3","","Square Feet","1999","2,792","3,625"
"1","T3450550","CAN","2411 W CYPRESS ST","TAMPA","33609","$850,000","","","","146","146","One","","","","Square Feet","2016","2,079","2,496"
"1","T3420374","CAN","12803 BAY LEAF PL","TAMPA","33624","$850,000","","","","82","82","One","","2","","Square Feet","1989","2,379","3,137"
"1","U8176638","CAN","2507 W VIRGINIA AVE","TAMPA","33607","$850,000","","","","78","78","One","","","","Square Feet","1959","2,754","3,430"
"1","T3384950","CAN","6233 GREENWICH DR","TAMPA","33647","$850,000","","","","78","78","One","","3","","Square Feet","2002","2,278",""
"1","U8207103","CAN","11315 LAZY HICKORY LN","TAMPA","33635","$855,000","","","","130","130","Two","","2","22x20","Square Feet","2015","3,170","3,610"
"1","T3473981","CAN","11785 LAKE LUCAYA DR","RIVERVIEW","33579","$865,000","","","","60","60","One","","3","30x20","Square Feet","2020","2,935","3,944"
"1","T3468009","CAN","11831 CROSS VINE DR","RIVERVIEW","33579","$875,000","","","","93","93","Two","","2","23x24","Square Feet","2016","3,600","4,424"
"1","T3447494","CAN","2302 S OCCIDENT ST","TAMPA","33629","$879,500","","","","47","47","Two","","2","","Square Feet","1964","1,760","2,983"
"1","T3463171","CAN","8404 DIXON AVE","TAMPA","33604","$899,000","","","","35","35","One","","","","Square Feet","1955","520","2,400"
"1","T3460940","CAN","11407 LAKE LUCAYA DR","RIVERVIEW","33579","$899,000","","","","118","118","Two","","2","","Square Feet","2016","3,625","4,468"
"1","T3438990","CAN","3824 W SAN JUAN ST","TAMPA","33629","$899,000","","","","1","1","Two","","1","","Square Feet","1949","2,655","3,100"
"1","J956783","CAN","4414 CARROLLWOOD VILLAGE DR","TAMPA","33618","$899,000","","","","142","142","Two","","2","","Square Feet","1973","3,250","4,029"
"1","T3455555","CAN","5816 GALLEON WAY","TAMPA","33615","$899,990","","","","77","77","One","","2","","Square Feet","1979","2,044","3,012"
"1","T3455651","CAN","13858 SHARP HAWK DR","RIVERVIEW","33569","$914,999","","","","59","59","Two","","3","","Square Feet","2023","4,272","4,272"
"1","T3469098","CAN","6812 VALRIE LN","RIVERVIEW","33569","$925,000","","","","13","13","Multi/Split","","","","Square Feet","1981","2,237","2,237"
"1","T3462109","CAN","211 S ALBANY AVE","TAMPA","33606","$935,000","","","","19","88","One","","","","Square Feet","1926","2,031","2,343"
"1","T3442516","CAN","20003 RYMAN PL","TAMPA","33647","$949,000","","","","21","21","One","","3","","Square Feet","2006","3,748","5,053"
"1","A4584889","CAN","2111 W NORTH A ST Unit#AB","TAMPA","33606","$949,300","","","","26","26","One","","","","Square Feet","1948","724","724"
"1","U8216745","CAN","3948 DORAL DR","TAMPA","33634","$950,000","","","","21","161","One","","2","","Square Feet","1966","2,209","2,966"
"1","A4569842","CAN","3103 W KNIGHTS AVE","TAMPA","33611","$959,000","","","","56","56","Two","","","","Square Feet","1980","2,185","2,185"
"1","T3467237","CAN","3824 W CARMEN ST","TAMPA","33609","$965,000","","","","43","43","Two","","2","","Square Feet","1958","2,663","3,673"
"1","T3461933","CAN","20109 OAK ALLEY DR","TAMPA","33647","$975,000","","","","78","78","One","","3","","Square Feet","2007","3,203","4,607"
"1","T3450012","CAN","1318 LOREA LN","BRANDON","33511","$975,000","","","","119","119","Two","","3","","Square Feet","2017","3,290","4,473"
"1","T3460120","CAN","14768 SAN MARSALA CT","TAMPA","33626","$978,800","","","","87","87","Two","","3","","Square Feet","2004","3,116","4,090"
"1","T3449805","CAN","5819 S 3RD ST","TAMPA","33611","$989,000","","","","26","26","Two","","2","","Square Feet","2005","2,936","3,852"
"1","T3446420","CAN","4818 W EUCLID AVE","TAMPA","33629","$990,999","","","","80","276","One","","1","","Square Feet","1955","1,763","2,089"
"1","T3440908","CAN","10722 DONBRESE AVE","TAMPA","33615","$995,000","","","","100","100","One","","2","","Square Feet","1964","2,404","3,201"
"1","T3380989","CAN","2709 W BAY AVE","TAMPA","33611","$995,000","","","","46","46","Two","","2","","Square Feet","1990","2,633","3,573"
"1","T3431097","CAN","5115 ABISHER WOOD LN","BRANDON","33511","$999,000","","","","112","112","Two","","4","","Square Feet","2006","3,851","4,927"
"1","T3451566","CAN","4403 W OSBORNE AVE","TAMPA","33614","$1,000,000","","","","125","125","One","","","","Square Feet","1955","1,550","1,550"
"1","R4906764","CAN","9601 N ROME AVE","TAMPA","33612","$1,000,000","","","","128","128","Two","","1","","Square Feet","1956","3,396","11,610"
"1","T3425833","CAN","4014 PRIORY CIR","TAMPA","33618","$1,050,000","","","","23","23","Two","","3","","Square Feet","1979","3,763","5,059"
"1","T3472575","CAN","3008 W LEILA AVE","TAMPA","33611","$1,095,000","","","","79","79","Two","","2","","Square Feet","2009","2,827","3,711"
"1","U8216151","CAN","5508 N BRANCH AVE","TAMPA","33604","$1,100,000","","","","19","19","Two","","1","26x16","Square Feet","1918","2,805","3,324"
"1","O6116502","CAN","4420 CARROLLWOOD VILLAGE DR","TAMPA","33618","$1,100,000","","","","43","43","Two","","","","Square Feet","1976","3,019","3,019"
"1","T3446955","CAN","6232 INTERBAY BLVD","TAMPA","33611","$1,100,000","","","","48","48","Two","","2","18x20","Square Feet","2021","3,026","3,892"
"1","T3435090","CAN","3407 OHIO AVE","TAMPA","33611","$1,100,000","","","","22","22","Two","","2","","Square Feet","2016","2,895","2,895"
